Company,Mine Site,Aliases,Company's share (%),Country,Mining type,Products,Status as of 29.11.2019,Year of closure (if applicable),Opening Year,Acquisition Year,Latitude,Longitude,Selected for the mine-site level evaluation,Total Worker Fatalities (2019),Employee Fatalites (2019),Contract Worker Fatalities (2019),Other Fatalities (2019),Total Worker Fatalities (2020),Employee Fatalities (2020),Contract Worker Fatalities (2020),Other Fatalities (2020)
Coal India,Kalidaspur,ECL,100,India,"Open-pit, Underground",Coal,Operational,,,,23.586,87.033,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Kalipahari,"ECL, Cluster 9",100,India,"Open-pit, Underground",Coal,Operational,,,,,,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Kanhan,"WCL, Kanhan",100,India,"Open-pit, Underground",Coal,Operational,,,,22.1213,78.5468,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Kapasara,"ECL, Cluster 1",100,India,"Open-pit, Underground",Coal,Operational,,,,23.758,86.755,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Kargali,"CCL, Bokaro & Kargali",100,India,"Open-pit, Underground",Coal,Operational,,,,23.7286,86.0338,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Karkatta,"CCL, North Karanpura",100,India,Open-pit,Coal,Operational,,,,23.8532,85.0128,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Karma,"CCL, Kuju",100,India,Open-pit,Coal,Operational,,,,23.7281,85.511,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Karo,"CCL, Bokaro & Kargali",100,India,"Open-pit, Underground",Coal,Operational,,,,23.7286,86.0338,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Karo Spl.,"CCL, Bokaro & Kargali",100,India,Underground,Coal,Operational,,,,23.7286,86.0338,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Kathara,"CCL, Kathara",100,India,Open-pit,Coal,Operational,,,,23.7622,85.8844,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Kathara-Govindpur,"CCL, Kathara",100,India,Underground,Coal,Operational,,,,23.7622,85.8844,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Katras,"BCCL, Jharia, Salanpur, Angarapathra – Ramkanali, West Mudidih-Keshalpur, Katras Choitudih, Gaslitand, Cluster IV",100,India,"Open-pit, Underground",Coal,Operational,,,,23.7969,86.3321,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,KB. 5/6 Pits,"BCCL, Jharia - Pootkee Balihari, Cluster XI",100,India,Underground,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",,,,23.747,86.3747,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Kedla,"CCL, Hazaribag",100,India,"Open-pit, Underground",Coal,Operational,,,,23.9922,85.3617,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Kendra,"ECL, Cluster 12",100,India,Underground,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",,,,,,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Kenduadih,"BCCL, Jharia - Pootkee Balihari, Kendwadih, Cluster XI",100,India,Open-pit,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",1992,,,23.7752,86.3885,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Khadia,NCL,100,India,Open-pit,Coal,Operational,,,,24.3083,82.4583,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Khandra,"ECL, Cluster 11",100,India,Underground,Coal,Operational,,,,23.641,87.222,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Kharkhari,"BCCL, Govindpur, Cluster XV",100,India,Underground,Coal,Operational,,,,23.7497,86.2502,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Khas Kajora,"ECL, Cluster 10",100,India,Underground,Coal,Operational,,,,23.63,87.2,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Khoirabad,"ECL, Cluster 4",100,India,"Open-pit, Underground",Coal,Operational,,,,,,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Khoodia,"ECL, Cluster 1",100,India,"Open-pit, Underground",Coal,Operational,,,,,,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Korba,"SECL, Korba Coalfields",100,India,,Coal,Operational,,,,22.6196,82.7942,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Kottadih,"ECL, Cluster 12",100,India,"Open-pit, Underground",Coal,Operational,,,,23.7167,87.2833,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Krishnanagar,"ECL, Cluster 11",100,India,Underground,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",,,,,,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Krishnashila,NCL,100,India,Open-pit,Coal,Operational,,,,24.3083,82.4583,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Kujama,"BCCL, Jharia - Bastacolla, Cluster VIII",100,India,Open-pit,Coal,Operational,,,,23.732,86.434,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Kuju,"CCL, Kuju",100,India,Underground,Coal,Operational,,,,23.7281,85.511,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Kumardhubi,"ECL, Cluster 2",100,India,Underground,Coal,Operational,,,,23.746,86.795,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Kumardihi A,"ECL, Cluster 12",100,India,Underground,Coal,Operational,,,,23.667,87.26,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Kumardihi B,"ECL, Cluster 12",100,India,Underground,Coal,Operational,,,,23.682,87.275,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Kunustoria,"ECL, Cluster 10",100,India,Underground,Coal,Operational,,,,22.3667,86.7,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Kusmunda,"SECL, Korba Coalfields",100,India,,Coal,Operational,,,,22.6259,82.7959,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Kusunda,"BCCL, Jharia, Bassuria, East Bassuria, Gondudih Khas Kusunda, Godhur Kusunda, Dhansar and Industry, Cluster VI, Cluster VII",100,India,"Open-pit, Underground",Coal,Operational,,,,23.7924,86.3956,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Kuya,"BCCL, Jharia - Bastacolla, Cluster VIII",100,India,Open-pit,Coal,Operational,,,,23.7528,86.4446,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Lachipur,"ECL, Cluster 10",100,India,Underground,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",,,,,,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Laikdih Deep,"BCCL, Chanch/Victoria, Cluster XVI",100,India,Underground,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",1999,,,23.713,86.792,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Lajkura,MCL,100,India,Open-pit,Coal,Operational,,,,21.45,83.9667,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Lakhanpur,MCL,100,India,Open-pit,Coal,Operational,,,,21.45,83.9667,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Lakhimata,"ECL, Cluster 1",100,India,"Open-pit, Underground",Coal,Operational,,,,23.762,86.741,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Ledo,"NEC, Makum Coalfields",100,India,"Open-pit, Underground",Coal,Operational,,,,27.2918,95.7662,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Lekhapani,"NEC, Makum Coalfields",100,India,Open-pit,Coal,Operational,,,,27.2,95.65,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Lilari,MCL,100,India,Open-pit,Coal,Operational,,,,21.45,83.9667,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Lingaraj,MCL,100,India,Open-pit,Coal,Operational,,,,20.95,85.2167,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Lodna,"BCCL, Lodna, Cluster IX",100,India,Underground,Coal,Operational,,,,23.7214,86.4253,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Madhabpur,"ECL, Cluster 10",100,India,"Open-pit, Underground",Coal,Operational,,,,23.633,87.174,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Madhaipur,"ECL, Cluster 12",100,India,"Open-pit, Underground",Coal,Operational,,,,23.7038,87.3502,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Madhaipur Extension/Rangamati B,"ECL, Cluster 12",100,India,Underground,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",,,,,,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Madhuband,"BCCL, Barora",100,India,Underground,Coal,Operational,,,,23.8013,86.2527,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Madhujore,"ECL, Cluster 10",100,India,Underground,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",,,,,,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Madhusudanpur,"ECL, Cluster 10",100,India,Underground,Coal,Operational,,,,23.621,87.204,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Magadh,"CCL, Magadh Amrapali",100,India,Open-pit,Coal,Operational,,,,23.8872,85.0049,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Mahabir,"ECL, Cluster 9",100,India,"Open-pit, Underground",Coal,Operational,,,,22.2,86.5333,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Maheshpur,"BCCL, Govindpur, Cluster III",100,India,Underground,Coal,Operational,,,,23.7831,86.2502,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Mahuda,"BCCL, Western Jharia, Murlidih 20/21 pits, Lohaqpatti, Bhatdih",100,India,Underground,Coal,Operational,,,,23.732103,86.2485,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Majri,"WCL, Majri",100,India,"Open-pit, Underground",Coal,Operational,,,,20.2631,78.9975,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Mallik Basti,"ECL, Cluster 9",100,India,Open-pit,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",,,,,,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Manderboni,"ECL, Cluster 12, Mandarbani",100,India,Underground,Coal,Operational,,,,23.723,87.293,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Manderboni Extension/Rangamati A,"ECL, Cluster 12",100,India,Underground,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",,,,,,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Mandman,"ECL, Cluster 1",100,India,"Open-pit, Underground",Coal,Operational,,,,23.768,86.745,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Manoharbahal,"ECL, Cluster 7",100,India,Underground,Coal,Operational,,,,,,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Methani,"ECL, Cluster 6",100,India,Underground,Coal,Operational,,,,23.693,86.882,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Mithapur West,"ECL, Cluster 8",100,India,Underground,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",,,,,,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Mithpur,"ECL, Cluster 8, Mithapur",100,India,Open-pit,Coal,"Not in operation (care and maintenance, or closure or post-closure management)",,,,23.674,87.095,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Mohanpur,ECL,100,India,Open-pit,Coal,Operational,,,,23.8667,86.2,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Moira,"ECL, Cluster 10",100,India,Underground,Coal,Operational,,,,23.623,87.222,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Moonidih,"BCCL, Western Jharia, Coal Bed Methane (CBM), Cluster XI",100,India,Underground,Coal,Operational,,,,23.725,86.3671,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Muraidih,"BCCL, Barora, Shatabdi, Shatabdi",100,India,"Open-pit, Underground",Coal,Operational,,,,23.804,86.2378,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Musila,"ECL, Cluster 9, Muslia",100,India,"Open-pit, Underground",Coal,"Not in operation (care and maintenance, or closure or post-closure management)",,,,,,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Naba Kajora,"ECL, Cluster 10",100,India,Underground,Coal,Operational,,,,23.629,87.188,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Nagpur,"WCL, Nagpur",100,India,"Open-pit, Underground",Coal,Operational,,,,21.2571,79.1344,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Nakrakonda,"ECL, Cluster 12",100,India,Underground,Coal,Operational,,,,23.682,87.275,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
Coal India,Namchik Namphuk,"NEC, Namchik Namphuk Coalfield",100,India,Open-pit,Coal,Operational,,,,27.395,96.0161,,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified,Not Specified
