Company,Mine Site,Aliases,Company's share (%),Country,Mining type,Products,Status as of 29.11.2019,Year of closure (if applicable),Opening Year,Acquisition Year,Latitude,Longitude,Selected for the mine-site level evaluation,Total Worker Fatalities (2017),Employee Fatalites (2017),Contract Worker Fatalities (2017),Other Fatalities (2017),Total Worker Fatalities (2018),Employee Fatalities (2018),Contract Worker Fatalities (2018),Other Fatalities (2018)
Industrias Peñoles,Velardeña,Roble,100,Mexico,Underground,"Zinc, Silver, Lead, Copper, Gold",Operational,,2013,2013,25.060751,-103.733692,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
Industrias Peñoles,Zimapán,El Monte,100,Mexico,Open-pit,"Zinc, Silver","Care and maintenance, or closure or post-closure management",2014,,,20.738,-99.4009,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
MMG,Dugald River,,100,Australia,Underground,Zinc,Operational,,2018,,-20.255,140.154,Yes,0,0,0,0,0,0,0,0
MMG,Kinsevere,,100,DRC,Open-pit,Copper,Operational,,2007,2011,-11.364167,27.579972,Yes,0,0,0,2,0,0,0,3
MMG,Las Bambas,,62.5,Peru,Open-pit,Copper,Operational,,2004,2014,-14.089324,-72.335157,Yes,1,1,0,0,0,0,0,0
MMG,Rosebery,,100,Australia,Underground,"Zinc, Copper, Lead, Gold, Silver",Operational,,1936,,-41.7833,145.55,Yes,0,0,0,0,0,0,0,0
MMG,Sepon,Khanong,0,Lao PDR,Open-pit,Copper,Operational,,2005,,16.958642,106.002281,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Navoi MMC,Bukinay,,100,Uzbekistan,In-Situ Leaching,Uranium Oxide,Operational,,,,40.439,65.026,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Navoi MMC,Daugyztau,Даугызтау,100,Uzbekistan,Open-pit,Gold,Operational,,,,41.235,64.208,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Navoi MMC,Gujumsay,Гужумсай,100,Uzbekistan,Underground,Gold,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Navoi MMC,Ingichka,,49,Uzbekistan,Underground,Tungsten,Operational,,,,39.833333,65.833333,Yes,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported
Navoi MMC,Karakutan,Каракутан,100,Uzbekistan,Underground,Gold,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Navoi MMC,Kokpatas,,100,Uzbekistan,Open-pit,Gold,Operational,,,,42.247,63.911,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Navoi MMC,Kyzylkum,"Tashkura, Dzheroi-Sardara",100,Uzbekistan,Open-pit,Phosphate Rock,Operational,,1998,1998,41.167388,63.829222,Yes,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported
Navoi MMC,Marjanbulak,,100,Uzbekistan,Underground,Gold,Operational,,,,39.975,67.373,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Navoi MMC,Muruntau,Мурунтау,100,Uzbekistan,Open-pit,Gold,Operational,,1967,2007,41.496126,64.580091,Yes,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported
Navoi MMC,Myutenbay,Мютенбай,100,Uzbekistan,Open-pit,Gold,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Navoi MMC,Uchkuduk,Uchquduq,100,Uzbekistan,Open-pit,Uranium Oxide,Operational,,1964,1958,42.121556,63.5705,Yes,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported
Navoi MMC,Urtalik,Урталик,100,Uzbekistan,Underground,Gold,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Navoi MMC,Zarmitan,Зармитан,100,Uzbekistan,Open-pit,Gold,Operational,,2002,,40.331697,66.733053,Yes,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported
Newcrest Mining,Bonikro,,0,Côte d'Ivoire,Open-pit,"Gold, Silver",Operational,,2007,2010,6.221083,-5.368111,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Newcrest Mining,Cadia Valley Operations,"CVO, Cadia East, Ridgeway, Cadia Hill",100,Australia,"Open-pit, Underground","Gold, Copper",Operational,,1999,,-33.4667,149.0167,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
Newcrest Mining,Gosowong,"Toguraci, Kencana",75,Indonesia,"Open-pit, Underground","Gold, Silver",Operational,,1999,,1.133488,127.700193,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
Newcrest Mining,Lihir,,100,Papua New Guinea,Open-pit,"Gold, Silver",Operational,,1997,2010,-3.126801,152.635701,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
Newcrest Mining,Telfer,"Main Dome, West Dome",100,Australia,"Open-pit, Underground","Gold, Copper",Operational,,1977,1990,-21.724,122.217,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
Newmont,Ahafo,,100,Ghana,Open-pit,Gold,Operational,,2006,2002,7.029117,-2.358623,Yes,0,Not Reported,Not Reported,Not Reported,6,0,6,Not Reported
Newmont,Akyem,,100,Ghana,Open-pit,Gold,Operational,,2013,2002,6.354665,-1.018026,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
Newmont,Boddington,,100,Australia,Open-pit,"Gold, Copper",Operational,,,,-32.754,116.359,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Newmont,Con Gold,,100,Canada,Underground,Gold,"Care and maintenance, or closure or post-closure management",2005,,,62.431985,-114.375384,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Newmont,Cortez,"Pipeline, Cortez Hills, Nevada Gold Mines",38.5,USA,"Open-pit, Underground",Gold,Operational,,,,40.240816,-116.70935,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Newmont,Cripple Creek & Victor,,100,USA,Open-pit,Gold,Operational,,1892,2015,38.7219,-105.1578,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
Newmont,Golden Giant,,100,Canada,Underground,Gold,"Care and maintenance, or closure or post-closure management",2004,,,48.6958,-85.8917,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Newmont,Goldstrike-Carlin,"Silverstar, Goldstar, Leeville, Chukar, Pete Bajo, Exodus, Capstone, Bootstrap, Genesis, Maggie Creek, Tusc, Carlin Trend, Gold Quarry, Betze-Post, Meikle, Rodeo, Nevada Gold Mines",38.5,USA,"Open-pit, Underground",Gold,Operational,,,,40.98,-116.377,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Newmont,Kalgoorlie,"Super Pit, Mt Charlotte",50,Australia,Open-pit,Gold,Operational,,,,-30.770597,121.510217,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Newmont,Kinsley Mountain,,78,USA,Open-pit,Gold,"Care and maintenance, or closure or post-closure management",1999,,,40.151698,-114.341424,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Newmont,Long Canyon,Nevada Gold Mines,38.5,USA,Open-pit,Gold,Operational,,,,40.981,-114.521,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Newmont,Merian,,75,Suriname,Open-pit,Gold,Operational,,2016,2004,5.124806,-54.548806,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
Newmont,Mesel,"Minahasa, Leon, Nibong",80,Indonesia,Open-pit,Gold,"Care and maintenance, or closure or post-closure management",2004,,,0.900989,124.696576,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Newmont,Midnite,,51,USA,Open-pit,Uranium Oxide,"Care and maintenance, or closure or post-closure management",1981,,,47.93988,-118.095651,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Newmont,Mule Canyon,,100,USA,Open-pit,Gold,"Care and maintenance, or closure or post-closure management",1999,,,40.596,-116.691,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Newmont,Phoenix-Lone Tree,Nevada Gold Mines,38.5,USA,Open-pit,"Gold, Copper",Operational,,,,40.533,-117.123,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Newmont,Rosebud,,50,USA,Underground,"Gold, Silver","Care and maintenance, or closure or post-closure management",2000,,,40.803,-118.649,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Newmont,San Luis,Battle Mountain Resources,100,USA,Open-pit,Gold,"Care and maintenance, or closure or post-closure management",2000,,,40.52,-117.1203,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Newmont,South Arturo,"Dee, Storm, Nevada Gold Mines",23.1,USA,"Open-pit, Underground",Gold,Operational,,,,41.037,-116.427,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Newmont,Tanami,,100,Australia,Underground,Gold,Operational,,,,-19.9654,129.7154,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Newmont,Turquoise Ridge-Twin Creeks,"Getchell, Nevada Gold Mines",25,USA,Underground,Gold,Operational,,,,41.2292,-117.155,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Newmont,Woodcutters,,100,Australia,"Open-pit, Underground","Lead, Zinc","Care and maintenance, or closure or post-closure management",1999,,,-12.980937,131.109656,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Newmont,Yanacocha,"San José, La Quinua, Cerro Yanacocha, Carachugo, Maqui-Maqui",51.35,Peru,Open-pit,"Gold, Silver, Copper",Operational,,1993,1985,-6.982745,-78.512469,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
NMDC,"Bailadila - Dep 10, 11A & 5",Bailadila Bacheli Complex,100,India,Open-pit,Iron Ore,Operational,,2003,,18.698194,81.223,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
NMDC,"Bailadila - Dep 11B, 11C, 14 & 14 NMZ",Bailadila Kirandul complex,100,India,Open-pit,Iron Ore,Operational,,1988,,18.635778,81.238167,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
NMDC,Bailadila - Dep 13,,100,India,Open-pit,Iron Ore,Operational,,,,18.679072,81.190951,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
NMDC,Donimalai,,100,India,Open-pit,Iron Ore,Operational,,1977,,15.030917,76.637694,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
NMDC,Kumaraswamy,,100,India,Open-pit,Iron Ore,Operational,,2007,,15.008417,76.608028,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
NMDC,Panna,,100,India,Open-pit,Diamond Carats,Operational,,1972,,24.643028,80.032778,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
Nordgold,Aprelkovo,Pogromnoye,100,Russian Federation,Open-pit,Gold,"Care and maintenance, or closure or post-closure management",2017,,2007,53,117.4,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Nordgold,Berezitovy,,99.91,Russian Federation,Open-pit,"Gold, Silver",Operational,,2007,2008,54.46,122.98,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Nordgold,Bissa-Bouly,,90,Burkina Faso,Open-pit,"Gold, Silver",Operational,,2013,2008,13.175,-1.501,Yes,0,Not Reported,Not Reported,Not Reported,0,0,0,Not Reported
Nordgold,Gross,Neryungi,100,Russian Federation,Open-pit,Gold,Operational,,2018,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Nordgold,Irokinda,Buryatzoloto,90.6,Russian Federation,Underground,"Gold, Silver",Operational,,1985,2008,55.963,115.207,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Nordgold,Lefa,Lero-Fayalala,90,Guinea,Open-pit,Gold,Operational,,2008,2010,11.741614,-10.073386,Yes,1,Not Reported,Not Reported,Not Reported,0,0,0,Not Reported
Nordgold,Suzdal,,100,Kazakhstan,Underground,"Gold, Silver",Operational,,1999,2007,50.045001,79.75251,Yes,0,Not Reported,Not Reported,Not Reported,0,0,0,Not Reported
Nordgold,Taborny,"Neryungi, Tabornoe",100,Russian Federation,Open-pit,Gold,Operational,,,2007,57.648417,119.870374,Yes,0,Not Reported,Not Reported,Not Reported,0,0,0,Not Reported
Nordgold,Taparko,,90,Burkina Faso,Open-pit,Gold,Operational,,2007,2008,13.513726,-0.338058,Yes,0,Not Reported,Not Reported,Not Reported,0,0,0,Not Reported
Nordgold,Zun-Holba,Buryatzoloto,90.6,Russian Federation,Underground,Gold,Operational,,1986,,52.160478,100.961331,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Orano,Akouta,Cominak,34,Niger,Underground,Uranium Oxide,Operational,,1978,1974,18.675553,7.30621,Yes,1,1,0,Not Reported,0,0,0,Not Reported
Orano,Arlit,Somaïr,63.4,Niger,Open-pit,Uranium Oxide,Operational,,1971,1968,18.756641,7.328113,Yes,0,0,0,Not Reported,0,0,0,Not Reported
Orano,Cigar Lake,,37.1,Canada,Underground,Uranium Oxide,Operational,,2014,,58.068726,-104.540309,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Orano,Cluff Lake,,37.1,Canada,"Open-pit, Underground",Uranium Oxide,"Care and maintenance, or closure or post-closure management",2002,1980,,58.357,-109.599,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Orano,McArthur River,,30.2,Canada,"Open-pit, Underground",Uranium Oxide,Operational,,2014,,-16.432,136.1,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Orano,Muyunkum,"Katco, Moinkum",51,Kazakhstan,In-Situ Leaching,Uranium Oxide,Operational,,2006,1996,44.24,68.9230556,Yes,0,0,0,Not Reported,0,0,0,Not Reported
Orano,Tortkuduk,"Katco, Muyunkum North",51,Kazakhstan,In-Situ Leaching,Uranium Oxide,Operational,,2007,1996,44.508056,69.208056,Yes,0,0,0,Not Reported,0,0,0,Not Reported
Peabody Energy,Bear Run,,100,USA,Open-pit,Coal,Operational,,2010,,38.988092,-87.282037,Yes,0,Not Reported,Not Reported,Not Reported,1,Not Reported,Not Reported,Not Reported
Peabody Energy,Big Ridge Mine,Arclar Complex,100,USA,Underground,Coal,"Care and maintenance, or closure or post-closure management",Unknown,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,Black Mesa,,100,USA,Open-pit,Coal,"Care and maintenance, or closure or post-closure management",1985,,,36.57,-110.49,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,Burton,,100,Australia,Open-pit,Coal,"Care and maintenance, or closure or post-closure management",2016,1996,,-21.599,148.1723,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,Caballo,,100,USA,Open-pit,Coal,Operational,,,,44.121262,-105.336861,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,Coppabella,,73,Australia,Open-pit,Coal,Operational,,,,-21.8639,148.4447,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,Cottage Grove,Arclar Complex,100,USA,Open-pit,Coal,Operational,,,,37.766285,-88.391618,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,Eagle Valley,Arclar Complex,100,USA,Underground,Coal,"Care and maintenance, or closure or post-closure management",Unknown,1997,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,El Segundo,,100,USA,Open-pit,Coal,Operational,,,,35.0947,-107.8583,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,Francisco,,100,USA,Underground,Coal,Operational,,,,38.34,-87.413,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,Gateway North,Gateway,100,USA,Underground,Coal,Operational,,,,38.166,-89.639,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,Kayenta,,100,USA,Open-pit,Coal,Operational,,,,36.441578,-110.296953,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,Metropolitan,,100,Australia,Underground,Coal,Operational,,1888,,-34.187,150.994,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,Middlemount,,50,Australia,Open-pit,Coal,Operational,,,,-22.861,148.651,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,Millennium,,100,Australia,Open-pit,Coal,Operational,,,,-22.065048,148.255756,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,Moorvale,,73,Australia,Open-pit,Coal,Operational,,2003,,-21.98,148.39,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,North Antelope Rochelle,,100,USA,Open-pit,Coal,Operational,,1983,,43.683773,-105.276781,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
Peabody Energy,North Goonyella,Eaglefield,100,Australia,"Open-pit, Underground",Coal,"Care and maintenance, or closure or post-closure management",2018,,,-21.6667,147.9667,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,Rawhide,,100,USA,Open-pit,Coal,Operational,,,,44.411546,-105.498576,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,Riola,,100,USA,Underground,Coal,"Care and maintenance, or closure or post-closure management",2006,1995,,39.92,-87.67,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,Shoal Creek,"Blue Creek, Mary Lee",100,USA,Underground,Coal,Operational,,1994,,43.5375,-105.2718,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
Peabody Energy,Somerville Central,Somerville North,100,USA,Open-pit,Coal,Operational,,,,38.264443,-87.367412,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,Twentymile,,100,USA,Underground,Coal,Operational,,,,40.35,-107.064,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,Vermilion Grove,,100,USA,Underground,Coal,"Care and maintenance, or closure or post-closure management",2009,2002,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,Viking,,100,USA,Open-pit,Coal,"Care and maintenance, or closure or post-closure management",2014,1988,,38.6758,-87.0643,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,Wambo,"North Wambo, South Bates, Wambo Open-Cut",100,Australia,"Open-pit, Underground",Coal,Operational,,1972,1969,-32.5658,150.9904,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
Peabody Energy,Wild Boar,Somerville South,100,USA,Open-pit,Coal,Operational,,2010,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,Wildcat Hills,Arclar Complex,100,USA,Underground,Coal,Operational,,2006,,37.766285,-88.391618,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,Willow Lake,,100,USA,Underground,Coal,"Care and maintenance, or closure or post-closure management",2012,,,37.766,-88.392,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Peabody Energy,Wilpinjong,,100,Australia,Open-pit,Coal,Operational,,2006,,-32.347,149.885,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
Polymetal,Amursk-Albazino,"Ekaterina-2, Amursk POX Hub",100,Russian Federation,"Open-pit, Underground","Gold, Silver",Operational,,2008,2006,52.845771,137.932479,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Polymetal,Dukat,"Lunnoye, Omsukchan, Goltsovoye, Arylakh",100,Russian Federation,Underground,"Silver, Gold",Operational,,1978,2000,62.571511,155.289528,Yes,0,0,0,0,0,0,0,0
Polymetal,Kapan,,0,Armenia,Underground,Gold,Operational,,,,39.206234,46.432971,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Polymetal,Kyzyl,"Bakyrchik, Bolshevik",100,Kazakhstan,"Open-pit, Underground",Gold,Operational,,1956,2014,49.717635,81.590916,Yes,0,0,0,0,0,0,0,0
Polymetal,Mayskoye,,100,Russian Federation,Underground,"Gold, Silver",Operational,,1972,2009,68.983,173.783,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Polymetal,Okhotsk,"Khakanja, Avlayakan, Ozernoye",0,Russian Federation,"Open-pit, Underground","Gold, Silver",Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Polymetal,Omolon,"Birkachan, Tsokol, Oroch, Sopka, Olcha, Kubaka",100,Russian Federation,"Open-pit, Underground","Gold, Silver",Operational,,1979,2008,63.924267,159.899086,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Polymetal,Svetloye,,100,Russian Federation,Open-pit,"Gold, Silver",Operational,,1973,2010,58.526,139.712,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Polymetal,Varvara,"Varvara Hub, Komar, Maminskoye (Russia), Tarutin",100,Kazakhstan,Open-pit,"Gold, Silver, Copper",Operational,,1981,2009,52.946742,62.143833,Yes,1,1,0,0,0,0,0,0
Polymetal,Voro,,100,Russian Federation,Open-pit,"Gold, Silver",Operational,,1985,1998,59.645972,60.266194,Yes,0,0,0,0,0,0,0,0
Rio Tinto,Argyle,,100,Australia,"Open-pit, Underground",Diamond Carats,Operational,,,,-16.715,128.384,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Rio Tinto,Boron,,100,USA,,Borates,Operational,,,,35.042,-117.68,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Rio Tinto,Coal & Allied,,0,Australia,,Coal,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Rio Tinto,Dampier Salt operations,"Dampier, Port Hedland, Lake MacLeod",68.39,Australia,,Salt,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Rio Tinto,Diavik,,60,Canada,Underground,Diamond Carats,Operational,,,,64.494,-110.253,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Rio Tinto,Escondida,,30,Chile,Open-pit,"Copper, Gold, Silver",Operational,,1990,,-24.271379,-69.070261,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
Rio Tinto,Flambeau,,100,USA,Open-pit,Copper,"Care and maintenance, or closure or post-closure management",1997,,,45.443,-91.117,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Rio Tinto,Gove,,100,Australia,Open-pit,Bauxite,Operational,,,,-12.262515,136.83907,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Rio Tinto,Hail Creek,,0,Australia,Open-pit,Coal,Operational,,,,-21.497,148.384,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Rio Tinto,Hamersley iron mines,"Broackman, Broackman no. 4, Channar, Eastern Range, Marandoo, Mount Tom Price, Nammuldi, Paraburdoo, Western Turner Syncline, Yandicoogina",100,Australia,,Iron Ore,Operational,,,,-23.230073,117.604249,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Rio Tinto,Hope Downs mines,"Hope Downs 1, Hope Downs 4",50,Australia,,Iron Ore,Operational,,,,-22.948,119.123,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Rio Tinto,Hunter Valley,,67.6,Australia,Open-pit,Coal,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Rio Tinto,IOC mine,Carol Lake,58.7,Canada,,Iron Ore,Operational,,,,53.037,-66.963,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Rio Tinto,Kelian,,90,Indonesia,Open-pit,Gold,"Care and maintenance, or closure or post-closure management",2006,,,-0.0291,115.442,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Rio Tinto,Kennecott,,100,USA,,"Copper, Gold, Molybdenum",Operational,,,,40.5208,-112.145,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Rio Tinto,Kestrel,,0,Australia,Underground,Coal,Operational,,,,-23.1897,148.3906,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Rio Tinto,Mount Thorley,,0,Australia,Open-pit,Coal,Operational,,,,,,,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected,Not Collected
Rio Tinto,Oyu Tolgoi,,33.5,Mongolia,Open-pit,"Copper, Gold, Silver",Operational,,2013,2006,43.024972,106.854026,Yes,0,Not Reported,Not Reported,Not Reported,0,Not Reported,Not Reported,Not Reported
