Company name,Name of Tailing Storage Facility,Country,Status,Construction method,Impact-based hazard category,Guideline followed for hazard classification system,Latitude (Decimal degrees),Longitude (Decimal degrees)
Teck,Presa de Relaves de Antamina,Peru,Active,Downstream/Centerline Hybrid,Extreme,Canadian Dam Association (CDA),-9.541285,-77.033332
Teck,West Tailings Dyke,Canada,Active - operational and under construction,Upstream,Extreme Consequence,Alberta Dam and Canal Safety Directive (regulation) (equivalent to CDA),57.362136,-111.510648
Teck,West Overburden Dyke,Canada,Active - operational and under construction,Downstream,Extreme Consequence,Alberta Dam and Canal Safety Directive (regulation) (equivalent to CDA),57.362136,-111.510648
Teck,South Dyke,Canada,Active - operational and under construction,Downstream,Extreme Consequence,Alberta Dam and Canal Safety Directive (regulation) (equivalent to CDA),57.362136,-111.510648
Teck,East Dyke,Canada,Active - operational and under construction,Upstream,Extreme Consequence,Alberta Dam and Canal Safety Directive (regulation) (equivalent to CDA),57.362136,-111.510648
Teck,North East Dyke,Canada,Active - operational and under construction,Upstream,Extreme Consequence,Alberta Dam and Canal Safety Directive (regulation) (equivalent to CDA),57.362136,-111.510648
Teck,North Dyke,Canada,Active - operational and under construction,Upstream,Extreme Consequence,Alberta Dam and Canal Safety Directive (regulation) (equivalent to CDA),57.362136,-111.510648
Vale,"Alegria, Campo Grande",Brazil,Inactive/Care and Maintenance,Upstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-20.176068,-43.487317
Vale,"Brucutu, Norte/Laranjeiras",Brazil,Active,Single Step,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-19.847915,-43.421438
Vale,"Brucutu, Sul (Córrego do Canal)",Brazil,Active,Downstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-19.883975,-43.38568
Vale,"Brucutu, Torto",Brazil,In construction,Single Step,Construction,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-19.851575,-43.413685
Vale,"Capitão do Mato, Peneirinha",Brazil,Inactive/Care and Maintenance,Downstream,Medium,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-20.110615,-43.963614
Vale,"Cauê, Pontal System",Brazil,Inactive/Care and Maintenance,Downstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-19.625463,-43.182944
Vale,Conceição,Brazil,Active,Downstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-19.647591,-43.27414
Vale,"Conceição, Itabiruçu",Brazil,Active,Downstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-19.685378,-43.286226
Vale,"Conceição, Rio do Peixe System",Brazil,Active,Single Step,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-19.674226,-43.23642
Vale,"Córrego do Feijão, IV",Brazil,Inactive/Care and Maintenance,Single Step,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-20.104298,-44.119671
Vale,"Córrego do Meio, Galego",Brazil,Inactive/Care and Maintenance,Downstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-19.857202,-43.804528
Vale,"Fábrica, Forquilha I",Brazil,Inactive/Care and Maintenance,Upstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-20.406063,-43.855737
Vale,"Fábrica, Forquilha II",Brazil,Inactive/Care and Maintenance,Upstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-20.408278,-43.851811
Vale,"Fábrica, Forquilha III",Brazil,Inactive/Care and Maintenance,Upstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-20.410942,-43.83663
Vale,"Fábrica, Grupo",Brazil,Inactive/Care and Maintenance,Upstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-20.414798,-43.865151
Vale,"Fábrica, Forquilha IV",Brazil,Inactive/Care and Maintenance,Centreline,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-20.394796,-43.851556
Vale,"Fábrica, Forquilha V",Brazil,Commissioning,Single Step,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-20.39488,-43.839693
Vale,"Gongo Soco, Sul Superior",Brazil,Inactive/Care and Maintenance,Upstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-19.970176,-43.596867
Vale,"Manganês Azul, 2 Kalunga",Brazil,Inactive/Care and Maintenance,Upstream,Medium,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-6.118713,-50.305265
Vale,"Manganês Azul, 3 Kalunga",Brazil,Inactive/Care and Maintenance,Upstream,Low,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-6.120066,-50.302444
Vale,"Manganês Azul, Azul",Brazil,Active,Downstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-6.078161,-50.291473
Vale,"Manganês Azul, Kalunga",Brazil,Active,Downstream,Medium,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-6.112529,-50.308309
Vale,"Mar Azul, B3/B4",Brazil,Inactive/Care and Maintenance,Upstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-20.049122,-43.954696
Vale,"Mutuca, 5 - Mutuca",Brazil,Active,Downstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-20.026226,-43.942562
Vale,"Pico, Maravilhas II",Brazil,Inactive/Care and Maintenance,Downstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-20.214436,-43.891707
Vale,"Pico, Maravilhas I",Brazil,Inactive/Care and Maintenance,Downstream,Medium,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-20.224925,-43.873226
Vale,"Pico, Maravilhas III",Brazil,In construction,Single Step,Construction,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-20.220594,-43.908509
Vale,"Santa Cruz, Gregório",Brazil,Active,Centreline,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-19.224447,-57.559979
Vale,"Serra Norte, Geladinho",Brazil,Active,Single Step,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-5.994793,-50.109482
Vale,"Serra Norte, Gelado",Brazil,Active,Downstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-5.979277,-50.141444
Vale,"Timbopeba, Doutor",Brazil,Inactive/Care and Maintenance,Upstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-20.290449,-43.490528
Vale,"Timbopeba, Timbopeba",Brazil,Inactive/Care and Maintenance,Single Step,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-20.270514,-43.496235
Vale,"Urucum, Bacia 02 Pé da Serra",Brazil,Active,Single Step,Medium,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-19.171285,-57.636445
Vale,"Urucum, Bacia 03-04 Pé da Serra",Brazil,Active,Single Step,Medium,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-19.174031,-57.639508
Vale,"Urucum, Bacia 02-03 Alto da Serra Mn",Brazil,Inactive/Care and Maintenance,Single Step,Low,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-19.190809,-57.616698
Vale,"Urucum, Bacia 05 Alto da Serra",Brazil,Inactive/Care and Maintenance,Single Step,Low,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-19.19184,-57.61378
Vale,"Urucum, Bacia 07 Alto da Serra",Brazil,Active,Single Step,Low,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-19.192036,-57.614591
Vale,"Águas Claras, 5 - MAC",Brazil,Inactive/Care and Maintenance,Downstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-19.977083,-43.892563
Vale,"Água Limpa, Diogo",Brazil,Active,Downstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-19.929942,-43.196194
Vale,"Abóboras, Fernandinho",Brazil,Inactive/Care and Maintenance,Upstream,Low,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-20.183319,-43.859515
Vale,"Abóboras, Vargem Grande",Brazil,Inactive/Care and Maintenance,Upstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-20.181878,-43.867009
Vale,"Córrego do Feijão, VI",Brazil,Inactive/Care and Maintenance,Single Step,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-20.119078,-44.124419
Vale,"Tete, TSF-01",Mozambique,Active,Downstream,Low,Specific Mozambican law - Decreto 50 - 2017,-16.16666667,32.23333333
Vale,"Sossego, Barragem de Rejeitos do Sossego",Brazil,Active,Centreline,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-6.433972222,-50.08027778
Vale,"Igarapé Bahia, Pondes de Rejeitos",Brazil,Inactive/Care and Maintenance,Downstream,Medium,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-6.028972222,-50.58008333
Vale,"Salobo, Barragem de Rejeito do Mirim",Brazil,Active,Downstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-5.592361111,-50.18327778
Vale,"Noumea, KO2 Berm",New Caledonia,Active,Downstream,Class A,New Caledonia Decree #2015-526,-22.30852778,166.9184167
Vale,Voisey's Bay TSF,Canada,Active,Single Step,Very High,Canadian Dam Association (CDA),56.323,-61.98633333
Vale,Long Harbour Residue Storage Facility,Canada,Active,Single Step,Extreme,Canadian Dam Association (CDA),47.41325,-53.81225
Vale,"Sudbury, FETA Dam",Canada,Inactive/Care and Maintenance,Single Step,Low,Canadian Dam Association (CDA),46.51586111,-81.02480556
Vale,"Onaping, Levack TSF",Canada,Inactive/Care and Maintenance,Downstream,Significant,Canadian Dam Association (CDA),46.66444444,-81.37786111
Vale,Shebandowan TSF,Canada,Inactive/Care and Maintenance,Downstream,Very High,Canadian Dam Association (CDA),48.57947222,-90.21630556
Vale,Thompson TSF,Canada,Active,Downstream,Very High,Canadian Dam Association (CDA),55.70402778,-97.80505556
Vale,"Copper Cliff, Upper Pond Tailings Facility",Canada,Inactive/Care and Maintenance,Upstream,Extreme,Canadian Dam Association (CDA),46.48630556,-81.05083333
Vale,"Copper Cliff, A Area Tailings",Canada,Inactive/Care and Maintenance,Upstream,Extreme,Canadian Dam Association (CDA),46.47141667,-81.14058333
Vale,"Copper Cliff, M Area Tailings",Canada,Inactive/Care and Maintenance,Upstream,Extreme,Canadian Dam Association (CDA),46.47141667,-81.14058333
Vale,"Copper Cliff, P Area Tailings",Canada,Inactive/Care and Maintenance,Upstream,Extreme,Canadian Dam Association (CDA),46.47141667,-81.14058333
Vale,"Copper Cliff, R1 Area Tailings",Canada,Active,Compacted Outer Shell,Extreme,Canadian Dam Association (CDA),46.47141667,-81.14058333
Vale,"Copper Cliff, R2 Area Tailings",Canada,Active,Compacted Outer Shell,Extreme,Canadian Dam Association (CDA),46.47141667,-81.14058333
Vale,"Copper Cliff, R3 Area Tailings",Canada,Active,Compacted Outer Shell,Extreme,Canadian Dam Association (CDA),46.47141667,-81.14058333
Vale,"Copper Cliff, R4 Area Tailings",Canada,Active,Compacted Outer Shell,Extreme,Canadian Dam Association (CDA),46.47141667,-81.14058333
Vale,"Mariana, Germano Main Dam",Brazil,Inactive,Upstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-20.21811,-43.465195
Vale,"Mariana, Germano Pit Dam",Brazil,Inactive,Upstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-20.193637,-43.491281
Vale,"Oriximiná, MRN - SP-01",Brazil,Inactive,Single Step,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-1.683216667,-56.41798333
Vale,"Oriximiná, MRN - SP-2/3",Brazil,Inactive,Single Step,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-1.68445,-56.4038
Vale,"Oriximiná, MRN - SP-04N",Brazil,Inactive,Upstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-1.68515,-56.42683333
Vale,"Oriximiná, MRN - SP-4S",Brazil,Inactive,Upstream,Medium,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-1.691483333,-56.42743333
Vale,"Oriximiná, MRN - SP-5L",Brazil,Inactive,Upstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-1.683483333,-56.43753333
Vale,"Oriximiná, MRN - SP-5O",Brazil,Inactive,Upstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-1.68465,-56.44488333
Vale,"Oriximiná, MRN - SP-06",Brazil,Inactive,Upstream,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-1.677466667,-56.42485
Vale,"Oriximiná, MRN - SP-7A",Brazil,Inactive,Upstream,Medium,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-1.67215,-56.43431667
Vale,"Oriximiná, MRN - SP-7B",Brazil,Inactive,Upstream,Medium,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-1.670083333,-56.4401
Vale,"Oriximiná, MRN - SP-7C",Brazil,Inactive,Upstream,Medium,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-1.66985,-56.44506667
Vale,"Oriximiná, MRN - SP-08",Brazil,Active,Single Step,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-1.673133333,-56.45256667
Vale,"Oriximiná, MRN - SP-09",Brazil,Active,Single Step,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-1.674583333,-56.46098333
Vale,"Oriximiná, MRN - SP-9A",Brazil,Active,Single Step,Medium,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-1.66825,-56.46208333
Vale,"Oriximiná, MRN - SP-10",Brazil,Active,Single Step,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-1.68325,-56.45298333
Vale,"Oriximiná, MRN - SP-11",Brazil,Active,Single Step,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-1.683133333,-56.46271667
Vale,"Oriximiná, MRN - SP-12",Brazil,Active,Single Step,Medium,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-1.686483333,-56.46906667
Vale,"Oriximiná, MRN - SP-13",Brazil,Active,Single Step,Medium,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-1.69405,-56.46783333
Vale,"Oriximiná, MRN - SP-14",Brazil,Active,Single Step,Medium,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-1.699183333,-56.47018333
Vale,"Oriximiná, MRN - SP-15",Brazil,Active,Single Step,Medium,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-1.699166667,-56.47503333
Vale,"Oriximiná, MRN - SP-16",Brazil,Active,Single Step,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-1.68735,-56.47961667
Vale,"Oriximiná, MRN - SP-19",Brazil,Active,Single Step,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-1.681783333,-56.46876667
Vale,"Oriximiná, MRN - TP-01",Brazil,Inactive,Single Step,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-1.683416667,-56.41098333
Vale,"Oriximiná, MRN - TP-02",Brazil,Active,Single Step,High,"Ordinance 70.389/17 - ANM (Mining National Agency), Brazil",-1.676466667,-56.43786667
Vedanta Resources,"Jharsuguda, Location-1 Kurabega, Pond 1",India,Inactive,Upstream,Category B,ANCOLD Guidelines 7. Consequence Category,21.80356944,84.05107222
Vedanta Resources,"Jharsuguda, Location-1 Kurabega, Pond 2",India,Inactive,Upstream,Category B,ANCOLD Guidelines 7. Consequence Category,21.80507778,84.04960278
Vedanta Resources,"Jharsuguda, Location-1 Kurabega, Pond 3",India,Active,Upstream,Category B,ANCOLD Guidelines 7. Consequence Category,21.80188056,84.04585278
Vedanta Resources,"Jharsuguda, Location-2 Katikela, Lagoon 1",India,Inactive,Upstream,Category B,ANCOLD Guidelines 7. Consequence Category,21.77769722,84.07148333
Vedanta Resources,"Jharsuguda, Location-2 Katikela, Lagoon 2",India,Inactive,Upstream,Category B,ANCOLD Guidelines 7. Consequence Category,21.77957222,84.07185278
Vedanta Resources,"Jharsuguda, Location-2 Katikela, Lagoon 2",India,Active,Upstream,Category B,ANCOLD Guidelines 7. Consequence Category,21.78274444,84.07330833
Vedanta Resources,"BALCO, Dyke-1",India,Inactive,Upstream,Category C,"ANCOLD, DES(2016), CDA(2013)",22.405,82.725
Vedanta Resources,"BALCO, Dyke-2",India,Active,Upstream and Downstream,Category A,"ANCOLD, DES(2016), CDA(2013)",22.407,82.728
Vedanta Resources,"BALCO, Dyke-3A",India,Active,Upstream,Category A,"ANCOLD, DES(2016), CDA(2013)",22.41,82.736
Vedanta Resources,"BALCO, Dyke-3B",India,Active,Upstream,Category A,"ANCOLD, DES(2016), CDA(2013)",22.409,82.732
Vedanta Resources,"BALCO, Dyke-4",India,Active,Upstream,Category A,"ANCOLD, DES(2016), CDA(2013)",22.41,82.74
Vedanta Resources,"BALCO, Dyke-5",India,Active,Upstream,Category A,"ANCOLD, DES(2016), CDA(2013)",22.412,82.747
Vedanta Resources,"BALCO, Dyke-6",India,Active,Upstream and Downstream,Category A,"ANCOLD, DES(2016), CDA(2013)",22.413,82.74
Vedanta Resources,"BALCO, Dyke-7",India,Active,Upstream,Category A,"ANCOLD, DES(2016), CDA(2013)",22.414,82.736
Vedanta Resources,Scorpion Zinc TSF,Namibia,Active,Upstream,Category B (Medium),DEAT guideline document on EIA Regulations (April 1998),-29.79330556,16.58880556
Vedanta Resources,Gamsberg Zinc TSF,South Africa,Active,Upstream,Category B (Medium),SANS 10286,-29.19097222,18.94619444
Vedanta Resources,Black Mountain TSF,South Africa,Active,Upstream,Category C (Low),SANS 10286,-29.26116667,18.79777778
Vedanta Resources,Princess Creek TSF,Australia,Inactive,Downstream,Category A,ANCOLD,-42.10130556,145.5133056
Vedanta Resources,Lisheen Mine Tailing Dam,Ireland,Closed,Downstream,Category A,European Directive 2006/21/EC - Directive on the management of waste from extractive industries.,52.74855556,-7.667861111
Vedanta Resources,TSPL Ash dyke,India,Active,Upstream,Category C,"ANCOLD, CDA (2013)",29.90086111,75.21
Vedanta Resources,RA Mines Tailing dam,India,Active,Downstream / Upstream,Category A,ICOLD,25.84819444,74.74047222
Vedanta Resources,HZL - RDM complex RDC Tailing dam,India,Active,Downstream / Upstream,Category A,ICOLD,24.96630556,74.1475
Vedanta Resources,Zawar Tailing storage facility,India,Active,Downstream / Upstream,Yet to be classified,ICOLD,24.34231667,73.71266111
Vedanta Resources,Jarosite Pond III,India,Active,Upstream and Downstream,Yet to be classified,HW rules 2016,24.59469444,73.82336111
Zijin,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,Not reported,Not Reported,Not Reported
